******,******,******,학년,교과/구분,개설대학,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,자율전공부,CLTR205035,대학글쓰기,3,3,0,남금희,월2B/3A/3B/금1A/1B/2A,월10:30 ~ 12:00/금09:00 ~ 10:30,KNU글로벌프라자-510,30,0,0,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,IT대학,CLTR205036,대학글쓰기,3,3,0,김도경,수1A/1B/2A/금2B/3A/3B,수09:00 ~ 10:30/금10:30 ~ 12:00,IT융복합관(IT융복합공학관)-248,30,30,36,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,IT대학,CLTR205037,대학글쓰기,3,3,0,이정화,수1A/1B/2A/금2B/3A/3B,수09:00 ~ 10:30/금10:30 ~ 12:00,IT융복합관(IT융복합공학관)-251,30,30,34,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,IT대학,CLTR205038,대학글쓰기,3,3,0,홍미주,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT융복합관(IT융복합공학관)-248,30,30,50,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,IT대학,CLTR205039,대학글쓰기,3,3,0,정혜영,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,IT융복합관(IT융복합공학관)-324,31,31,31,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,IT대학,CLTR205040,대학글쓰기,3,3,0,홍미주,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT융복합관(IT융복합공학관)-248,30,30,36,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,IT대학,CLTR205041,대학글쓰기,3,3,0,정혜영,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT융복합관(IT융복합공학관)-342,31,29,31,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,IT대학,CLTR205042,대학글쓰기,3,3,0,구태운,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT융복합관(IT융복합공학관)-251,30,30,46,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,IT대학,CLTR205043,대학글쓰기,3,3,0,이원동,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,IT대학4호관(제2학생회관)-104,30,30,31,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,생태환경대학,CLTR205044,대학글쓰기,3,3,0,염철,수1A/1B/2A/금2B/3A/3B,수09:00 ~ 10:30/금10:30 ~ 12:00,상주캠퍼스 도서관 및 10호관-303,30,9,10,Y,상주캠퍼스/인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,과학기술대학,CLTR205045,대학글쓰기,3,3,0,심영택,월8B/9A/9B/수7A/7B/8A,월16:30 ~ 18:00/수15:00 ~ 16:30,상주캠퍼스 도서관 및 10호관-303,30,9,4,Y,상주캠퍼스/인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,과학기술대학,CLTR205046,대학글쓰기,3,3,0,염철,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,상주캠퍼스 도서관 및 10호관-303,30,20,10,Y,상주캠퍼스/인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,교양,과학기술대학,CLTR205047,대학글쓰기,3,3,0,염철,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,상주캠퍼스 도서관 및 10호관-303,30,30,29,Y,상주캠퍼스/인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,공과대학,CLTR208006,심화글쓰기,3,3,0,김병수,월2B/3A/3B/수2B/3A/3B,월10:30 ~ 12:00/수10:30 ~ 12:00,공대2호관-408,30,30,31,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,1,기본소양,공과대학,CLTR208007,심화글쓰기,3,3,0,오상화,월2B/3A/3B/수2B/3A/3B,월10:30 ~ 12:00/수10:30 ~ 12:00,공대2호관-402,30,28,29,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,2,기본소양,공과대학,CLTR205023,대학글쓰기,3,3,0,김재웅,월1A/1B/2A/수2B/3A/3B,월09:00 ~ 10:30/수10:30 ~ 12:00,공대6호관-102,30,30,25,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,2,기본소양,공과대학,CLTR205024,대학글쓰기,3,3,0,이은영,월1A/1B/2A/수2B/3A/3B,월09:00 ~ 10:30/수10:30 ~ 12:00,공대6호관-107,30,7,0,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,2,교양,수의과대학,CLTR205030,대학글쓰기,3,3,0,구태운,화7A/7B/8A/목7A/7B/8A,화15:00 ~ 16:30/목15:00 ~ 16:30,KNU글로벌프라자-508,30,30,12,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,3,교양,경상대학,CLTR205008,대학글쓰기,3,3,0,유귀영,화8B/9A/9B/목8B/9A/9B,화16:30 ~ 18:00/목16:30 ~ 18:00,경상대학-128,30,30,11,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,3,교양,경상대학,CLTR205009,대학글쓰기,3,3,0,이순희,월7A/7B/8A/금7A/7B/8A,월15:00 ~ 16:30/금15:00 ~ 16:30,경상대학-119,30,5,3,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,3,교양,농업생명과학대학,CLTR208009,심화글쓰기,3,3,0,,월7A/7B/8A/금7A/7B/8A,월15:00 ~ 16:30/금15:00 ~ 16:30,-,30,0,0,Y,인문교양,,
교양/교직/군사학/창업,첨성인기초 - 글쓰기,NULL,3,교양,농업생명과학대학,CLTR208010,심화글쓰기,3,3,0,변용훈,월1A/1B/2A/월2B/3A/3B,월09:00 ~ 10:30/월10:30 ~ 12:00,농대2호관-120,30,27,16,Y,인문교양,,
******,******,******,학년,교과/구분,개설대학,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR411006,실용영어1,2,2,0,,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,외국어교육관-404,20,20,57,Y,전학년선택/인문교양/신규채용후 담당교수 배정 예정,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR411007,실용영어1,2,2,0,빌즈/ 그라함 해롤드,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,외국어교육관-402,20,20,81,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR411008,실용영어1,2,2,0,존슨/오스틴,화7A/7B/목7A/7B,화15:00 ~ 16:00/목15:00 ~ 16:00,외국어교육관-406,20,20,114,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR411009,실용영어1,2,2,0,,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-404,20,20,39,Y,전학년선택/인문교양/신규채용후 담당교수 배정 예정,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR411010,실용영어1,2,2,0,밴 윅/ 쿳 요한스,월9A/9B/수9A/9B,월17:00 ~ 18:00/수17:00 ~ 18:00,상주캠퍼스 도서관 및 10호관-211,20,18,16,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412037,실용영어2,2,2,0,쿡/ 콜린 제임스,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-413,20,20,44,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412038,실용영어2,2,2,0,위드로우/ 애덤 크리스토퍼,월3A/3B/금1A/1B,월11:00 ~ 12:00/금09:00 ~ 10:00,외국어교육관-420,20,20,22,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412039,실용영어2,2,2,0,피어슨/ 브랜든,월3A/3B/금1A/1B,월11:00 ~ 12:00/금09:00 ~ 10:00,외국어교육관-425,20,20,37,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412040,실용영어2,2,2,0,,수1A/1B/금3A/3B,수09:00 ~ 10:00/금11:00 ~ 12:00,외국어교육관-404,20,20,19,Y,전학년선택/인문교양/신규채용후 담당교수 배정 예정,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412041,실용영어2,2,2,0,위드로우/ 애덤 크리스토퍼,화7A/7B/목7A/7B,화15:00 ~ 16:00/목15:00 ~ 16:00,외국어교육관-420,20,20,24,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412042,실용영어2,2,2,0,빌즈/ 그라함 해롤드,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,외국어교육관-402,20,20,7,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412043,실용영어2,2,2,0,위드로우/ 애덤 크리스토퍼,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,외국어교육관-420,20,20,21,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412044,실용영어2,2,2,0,하이랜드/크리스,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,외국어교육관-424,20,20,27,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412045,실용영어2,2,2,0,드니아/토비,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,외국어교육관-421,20,20,48,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412046,실용영어2,2,2,0,존슨/오스틴,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,외국어교육관-406,20,20,27,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412047,실용영어2,2,2,0,위드로우/ 애덤 크리스토퍼,월5A/5B/수5A/5B,월13:00 ~ 14:00/수13:00 ~ 14:00,외국어교육관-420,20,20,39,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412048,실용영어2,2,2,0,빌즈/ 그라함 해롤드,화6A/6B/목6A/6B,화14:00 ~ 15:00/목14:00 ~ 15:00,외국어교육관-402,20,20,25,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412049,실용영어2,2,2,0,하이랜드/크리스,화6A/6B/목6A/6B,화14:00 ~ 15:00/목14:00 ~ 15:00,외국어교육관-424,20,20,34,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412050,실용영어2,2,2,0,피어슨/ 브랜든,화7A/7B/목7A/7B,화15:00 ~ 16:00/목15:00 ~ 16:00,외국어교육관-425,20,20,42,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412051,실용영어2,2,2,0,드니아/토비,화7A/7B/목7A/7B,화15:00 ~ 16:00/목15:00 ~ 16:00,외국어교육관-421,20,20,46,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412052,실용영어2,2,2,0,존슨/오스틴,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,외국어교육관-406,20,20,20,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412053,실용영어2,2,2,0,하이랜드/크리스,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,외국어교육관-424,20,20,15,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412054,실용영어2,2,2,0,피어슨/ 브랜든,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-425,20,20,23,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412055,실용영어2,2,2,0,드니아/토비,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-421,20,20,24,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412056,실용영어2,2,2,0,빌즈/ 그라함 해롤드,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-402,20,20,0,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412057,실용영어2,2,2,0,존슨/오스틴,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-406,20,20,16,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412058,실용영어2,2,2,0,밴 윅/ 쿳 요한스,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,상주캠퍼스 도서관 및 10호관-211,20,18,5,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412059,실용영어2,2,2,0,정/ 앤디 에이치 티,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,상주캠퍼스 도서관 및 10호관-,20,0,0,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412060,실용영어2,2,2,0,정/ 앤디 에이치 티,월5A/5B/수5A/5B,월13:00 ~ 14:00/수13:00 ~ 14:00,상주캠퍼스 도서관 및 10호관-,20,3,4,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412061,실용영어2,2,2,0,밴 윅/ 쿳 요한스,월5A/5B/수5A/5B,월13:00 ~ 14:00/수13:00 ~ 14:00,상주캠퍼스 도서관 및 10호관-211,20,20,20,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,기본소양,교육혁신본부,CLTR412062,실용영어2,2,2,0,밴 윅/ 쿳 요한스,월7A/7B/수6A/6B,월15:00 ~ 16:00/수14:00 ~ 15:00,상주캠퍼스 도서관 및 10호관-211,20,15,7,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412063,실용영어2,2,2,0,정/ 앤디 에이치 티,월7A/7B/수6A/6B,월15:00 ~ 16:00/수14:00 ~ 15:00,상주캠퍼스 도서관 및 10호관-,20,0,0,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412064,실용영어2,2,2,0,정/ 앤디 에이치 티,화1A/1B/목3A/3B,화09:00 ~ 10:00/목11:00 ~ 12:00,상주캠퍼스 도서관 및 10호관-,20,0,0,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412065,실용영어2,2,2,0,밴 윅/ 쿳 요한스,화1A/1B/목3A/3B,화09:00 ~ 10:00/목11:00 ~ 12:00,상주캠퍼스 도서관 및 10호관-211,20,5,2,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412066,실용영어2,2,2,0,김준홍,화1A/1B/목3A/3B,화09:00 ~ 10:00/목11:00 ~ 12:00,상주캠퍼스 도서관 및 10호관-308,20,20,24,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412067,실용영어2,2,2,0,정/ 앤디 에이치 티,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,상주캠퍼스 산학연종합지원센타-109,20,8,3,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412068,실용영어2,2,2,0,밴 윅/ 쿳 요한스,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,상주캠퍼스 도서관 및 10호관-211,20,20,14,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412069,실용영어2,2,2,0,김준홍,화3A/3B/목1A/1B,화11:00 ~ 12:00/목09:00 ~ 10:00,상주캠퍼스 도서관 및 10호관-308,20,20,27,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412070,실용영어2,2,2,0,정/ 앤디 에이치 티,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,상주캠퍼스 도서관 및 10호관-,20,2,1,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412071,실용영어2,2,2,0,밴 윅/ 쿳 요한스,화5A/5B/목5A/5B,화13:00 ~ 14:00/목13:00 ~ 14:00,상주캠퍼스 도서관 및 10호관-211,20,20,20,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412072,실용영어2,2,2,0,정/ 앤디 에이치 티,화6A/6B/목6A/6B,화14:00 ~ 15:00/목14:00 ~ 15:00,상주캠퍼스 도서관 및 10호관-,20,0,0,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412073,실용영어2,2,2,0,밴 윅/ 쿳 요한스,화6A/6B/목6A/6B,화14:00 ~ 15:00/목14:00 ~ 15:00,상주캠퍼스 도서관 및 10호관-211,20,8,1,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412074,실용영어2,2,2,0,김준홍,화7A/7B/목7A/7B,화15:00 ~ 16:00/목15:00 ~ 16:00,상주캠퍼스 도서관 및 10호관-303,20,20,24,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412075,실용영어2,2,2,0,정/ 앤디 에이치 티,화9A/9B/목9A/9B,화17:00 ~ 18:00/목17:00 ~ 18:00,상주캠퍼스 산학연종합지원센타-,20,2,0,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR412076,실용영어2,2,2,0,밴 윅/ 쿳 요한스,화9A/9B/목9A/9B,화17:00 ~ 18:00/목17:00 ~ 18:00,상주캠퍼스 도서관 및 10호관-303,20,20,18,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR413001,비즈니스영어,2,2,0,드니아/토비,월5A/5B/수5A/5B,월13:00 ~ 14:00/수13:00 ~ 14:00,외국어교육관-421,20,20,22,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR413002,비즈니스영어,2,2,0,하이랜드/크리스,수6A/6B/금5A/5B,수14:00 ~ 15:00/금13:00 ~ 14:00,외국어교육관-424,20,20,12,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR413003,비즈니스영어,2,2,0,정/ 앤디 에이치 티,월9A/9B/수9A/9B,월17:00 ~ 18:00/수17:00 ~ 18:00,상주캠퍼스 산학연종합지원센타-109,20,5,6,Y,전학년선택/상주캠퍼스/(영어)/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,*,교양,교육혁신본부,CLTR499001,Discussions in English,2,2,0,피어슨/ 브랜든,화1A/1B/목3A/3B,화09:00 ~ 10:00/목11:00 ~ 12:00,외국어교육관-425,20,20,7,Y,전학년선택/인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412001,실용영어2,2,2,0,피어슨/ 브랜든,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-425,20,20,26,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412002,실용영어2,2,2,0,드니아/토비,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-421,20,20,30,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412003,실용영어2,2,2,0,존슨/오스틴,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-406,20,20,21,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412004,실용영어2,2,2,0,하이랜드/크리스,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-424,20,20,20,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412005,실용영어2,2,2,0,빌즈/ 그라함 해롤드,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-402,20,20,21,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412006,실용영어2,2,2,0,위드로우/ 애덤 크리스토퍼,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-420,20,20,24,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412007,실용영어2,2,2,0,,월1A/1B/수3A/3B,월09:00 ~ 10:00/수11:00 ~ 12:00,외국어교육관-404,20,20,19,Y,인문교양/신규채용후 담당교수 배정 예정,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412008,실용영어2,2,2,0,피어슨/ 브랜든,수1A/1B/금3A/3B,수09:00 ~ 10:00/금11:00 ~ 12:00,외국어교육관-425,20,20,28,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412009,실용영어2,2,2,0,드니아/토비,수1A/1B/금3A/3B,수09:00 ~ 10:00/금11:00 ~ 12:00,외국어교육관-421,20,20,29,Y,인문교양,대면,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412010,실용영어2,2,2,0,존슨/오스틴,수1A/1B/금3A/3B,수09:00 ~ 10:00/금11:00 ~ 12:00,외국어교육관-406,20,20,23,Y,인문교양,,
교양/교직/군사학/창업,첨성인기초 - 실용영어,NULL,1,기본소양,공과대학,CLTR412011,실용영어2,2,2,0,하이랜드/크리스,수1A/1B/금3A/3B,수09:00 ~ 10:00/금11:00 ~ 12:00,외국어교육관-424,20,20,21,Y,인문교양,,
